,image_url,desc_url
75,https://media.allbud.com/resized/350x242/media/feature/strain/strawberry-cough.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/strawberry-cough
76,https://media.allbud.com/resized/350x242/media/feature/strain/grape-ape.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/grape-ape
77,https://media.allbud.com/resized/350x242/media/feature/strain/blue-diamond.jpg,https://www.allbud.com/marijuana-strains/hybrid/blue-diamond
78,https://media.allbud.com/resized/350x242/media/images/strain/galaxy/7033/h8f37ltl6elcyoo2riac.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/galaxy
79,https://media.allbud.com/resized/350x242/media/images/strain/starkiller/CcYPmUoo/7f430a84-7264-4374-b2f4-65a89c2464dfjpe.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/starkiller
80,https://media.allbud.com/resized/350x242/media/images/strain/mimosa/NNfFtrUv/0cb7d314-a20e-4966-866f-4e5116b0dd4djpe.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/mimosa
81,https://media.allbud.com/resized/350x242/media/images/strain/chocolate-mint-og/uGkOm8a1/0-4jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/chocolate-mint-og
82,https://media.allbud.com/resized/350x242/media/images/strain/ice-cream-cake/3UVpQT4u/15461521160954630521531946841828jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/ice-cream-cake
83,https://media.allbud.com/resized/350x242/media/images/strain/banana-tangie/5RQSFzPL/banana-tangiejpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/banana-tangie
84,https://media.allbud.com/resized/350x242/media/images/strain/hulkberry/oQVpWzBO/hulkberryjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/hulkberry
85,https://media.allbud.com/resized/350x242/media/feature/strain/hells-angel-og.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/hells-angel-og
86,https://media.allbud.com/resized/350x242/media/feature/strain/green-crack.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/green-crack
87,https://media.allbud.com/resized/350x242/media/feature/strain/white-widow.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/white-widow
88,https://media.allbud.com/resized/350x242/media/images/strain/darth-vader-og/jGTp4A01/darthvader2jpeg.jpg,https://www.allbud.com/marijuana-strains/hybrid/darth-vader-og
89,https://media.allbud.com/resized/350x242/media/images/strain/purple-kryptonite/4784/c3mbq0a56ilmfub8c9km.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/purple-kryptonite
90,https://media.allbud.com/resized/350x242/media/images/strain/gas-leak/mQgQ0Irb/gas-leakjpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/gas-leak
91,https://media.allbud.com/resized/350x242/media/feature/strain/obama-og.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/obama-og
92,https://media.allbud.com/resized/350x242/media/feature/strain/og.jpg,https://www.allbud.com/marijuana-strains/indica/og
93,https://media.allbud.com/resized/350x242/media/feature/strain/moby-dick.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/moby-dick
94,https://media.allbud.com/resized/350x242/media/feature/strain/platinum-kush.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/platinum-kush
95,https://media.allbud.com/resized/350x242/media/feature/strain/sfv-og.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/sfv-og
96,https://media.allbud.com/resized/350x242/media/feature/strain/xxx-og.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/xxx-og
97,https://media.allbud.com/resized/350x242/media/feature/strain/purple-diesel.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/purple-diesel
98,https://media.allbud.com/resized/350x242/media/feature/strain/dairy-queen.jpg,https://www.allbud.com/marijuana-strains/hybrid/dairy-queen
99,https://media.allbud.com/resized/350x242/media/images/strain/bay-11/2313/e31juaf7wva4ldsipu9k.jpg,https://www.allbud.com/marijuana-strains/hybrid/bay-11
100,https://media.allbud.com/resized/350x242/media/images/strain/alien-og/7658/ei2h1mdwrfsoyblnr33p.jpg,https://www.allbud.com/marijuana-strains/hybrid/alien-og
